holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,279.2,0.0,0.0,35,Clouds,mist,2016-06-21 23:00:00,2162
None,256.76,0.0,0.0,0,Haze,overcast clouds,2016-06-22 00:00:00,131
None,271.85,0.0,0.0,78,Clouds,scattered clouds,2016-06-22 01:00:00,369
Martin Luther King Jr Day,291.35,0.0,0.0,32,Mist,light snow,2016-06-22 02:00:00,525
None,290.49,0.6921,0.0,4,Mist,light rain,2016-06-22 03:00:00,316
None,292.45,0.1709,0.0,91,Rain,overcast clouds,2016-06-22 04:00:00,570
None,275.71,0.0,0.0,7,Snow,scattered clouds,2016-06-22 05:00:00,359
None,270.29,0.0,0.0,38,Clouds,overcast clouds,2016-06-22 06:00:00,2267
Independence Day,295.73,0.0,0.0,72,Fog,broken clouds,2016-06-22 07:00:00,5381
None,259.53,0.0,0.0,44,Thunderstorm,broken clouds,2016-06-22 08:00:00,5436
None,289.88,0.1857,0.0,33,Clouds,sky is clear,2016-06-22 09:00:00,6448
None,298.84,0.0,0.0,49,Fog,overcast clouds,2016-06-22 10:00:00,2358
None,265.74,0.0324,0.0,5,Clear,sky is clear,2016-06-22 11:00:00,2645
None,260.88,0.0,0.0,38,Clear,scattered clouds,2016-06-22 12:00:00,3591
None,278.19,0.0,0.0,48,Rain,light rain,2016-06-22 13:00:00,3549
None,261.9,0.0,0.0,94,Snow,few clouds,2016-06-22 14:00:00,2689
None,297.89,0.0,0.0,31,Fog,light rain,2016-06-22 15:00:00,2461
None,263.44,0.0,0.0,36,Clear,light rain,2016-06-22 16:00:00,5100
None,267.27,0.1301,0.0,12,Drizzle,few clouds,2016-06-22 17:00:00,7315
None,298.86,0.0,0.0,22,Clouds,light rain,2016-06-22 18:00:00,5407
None,261.31,0.0,0.0,50,Snow,heavy intensity rain,2016-06-22 19:00:00,2260
None,298.66,0.0,0.0,7,Thunderstorm,mist,2016-06-22 20:00:00,1667
None,261.54,0.0,0.0,9,Mist,heavy intensity rain,2016-06-22 21:00:00,1458
None,300.15,0.0,0.0,88,Rain,light rain,2016-06-22 22:00:00,1708
None,267.47,0.0,0.0,10,Clouds,scattered clouds,2016-06-22 23:00:00,1508
None,263.54,0.0,0.0,88,Mist,light snow,2016-06-23 00:00:00,691
None,276.25,0.0,0.0,37,Rain,mist,2016-06-23 01:00:00,352
None,270.31,0.0,0.0,53,Clear,broken clouds,2016-06-23 02:00:00,704
None,261.1,0.0,0.0,3,Rain,mist,2016-06-23 03:00:00,189
None,268.61,0.0,0.0,5,Mist,light rain,2016-06-23 04:00:00,734
None,289.23,0.0,0.0,94,Fog,broken clouds,2016-06-23 05:00:00,758
None,295.75,0.0,0.0,57,Clouds,light snow,2016-06-23 06:00:00,2483
None,295.14,0.0,0.0,21,Snow,sky is clear,2016-06-23 07:00:00,6180
None,291.62,0.0,0.0,26,Clear,mist,2016-06-23 08:00:00,5241
None,250.3,0.0,0.0,89,Clear,light snow,2016-06-23 09:00:00,5406
None,273.46,0.0,0.0,28,Mist,light snow,2016-06-23 10:00:00,2267
None,259.29,0.0,0.0,16,Snow,heavy intensity rain,2016-06-23 11:00:00,3055
None,254.04,0.0,0.0,35,Clouds,broken clouds,2016-06-23 12:00:00,2939
None,290.47,0.0,0.0,49,Drizzle,mist,2016-06-23 13:00:00,2810
None,293.64,0.0,0.0,3,Clouds,broken clouds,2016-06-23 14:00:00,3754
None,294.8,0.0,0.0,84,Mist,light snow,2016-06-23 15:00:00,3200
None,298.97,0.0,0.0,56,Mist,few clouds,2016-06-23 16:00:00,7151
None,282.45,0.0,0.0,25,Thunderstorm,few clouds,2016-06-23 17:00:00,6259
None,304.9,0.0,0.0,86,Clear,few clouds,2016-06-23 18:00:00,6116
None,276.6,0.0,0.0,17,Mist,sky is clear,2016-06-23 19:00:00,1400
None,298.59,0.0,0.0,45,Fog,broken clouds,2016-06-23 20:00:00,2098
None,256.21,0.0,0.0,78,Clouds,few clouds,2016-06-23 21:00:00,1942
None,258.19,0.0,0.0,32,Rain,sky is clear,2016-06-23 22:00:00,2124
None,282.47,0.0,0.0,23,Clear,few clouds,2016-06-23 23:00:00,1796
None,256.83,0.0,0.0,79,Fog,overcast clouds,2016-06-24 00:00:00,114
None,254.14,0.0,0.0,1,Drizzle,broken clouds,2016-06-24 01:00:00,196
None,260.78,0.0,0.0,2,Clouds,overcast clouds,2016-06-24 02:00:00,767
None,293.31,0.0,0.0,70,Clear,light snow,2016-06-24 03:00:00,537
None,301.01,0.0906,0.0,81,Fog,light snow,2016-06-24 04:00:00,550
Columbus Day,268.34,0.0,0.055,73,Rain,mist,2016-06-24 05:00:00,478
None,303.61,0.0,0.0,42,Clouds,light snow,2016-06-24 06:00:00,1796
None,294.53,0.0,0.0,51,Rain,scattered clouds,2016-06-24 07:00:00,6664
None,262.44,0.0,0.0,73,Clouds,scattered clouds,2016-06-24 08:00:00,4861
None,282.24,0.0,0.0,21,Rain,mist,2016-06-24 09:00:00,4703
None,304.0,0.0,0.0,94,Rain,sky is clear,2016-06-24 10:00:00,3169
None,296.68,0.0,0.0,85,Clouds,few clouds,2016-06-24 11:00:00,2443
None,269.98,0.0,0.0,73,Clouds,mist,2016-06-24 12:00:00,2726
None,266.85,0.0,0.0,81,Clouds,mist,2016-06-24 13:00:00,3640
None,295.06,0.0,0.0,44,Clear,light rain,2016-06-24 14:00:00,2860
None,280.2,0.0,0.0,4,Fog,heavy intensity rain,2016-06-24 15:00:00,3320
None,258.99,0.0,0.0,51,Rain,heavy intensity rain,2016-06-24 16:00:00,6604
None,268.03,0.0,0.0,27,Clear,heavy intensity rain,2016-06-24 17:00:00,5766
None,286.4,0.0,0.0,2,Rain,overcast clouds,2016-06-24 18:00:00,6254
None,258.42,0.0,0.0,69,Snow,light snow,2016-06-24 19:00:00,2426
None,288.43,0.0,0.0,13,Mist,heavy intensity rain,2016-06-24 20:00:00,1561
None,289.05,0.0,0.0,94,Haze,broken clouds,2016-06-24 21:00:00,1594
None,264.89,0.0,0.0,69,Clouds,heavy intensity rain,2016-06-24 22:00:00,1447
None,271.89,0.0,0.0,80,Drizzle,heavy intensity rain,2016-06-24 23:00:00,2663
None,301.45,0.0,0.0,17,Rain,heavy intensity rain,2016-06-25 00:00:00,451
None,291.2,0.0,0.0,73,Clear,light snow,2016-06-25 01:00:00,445
None,293.33,0.0,0.0,55,Drizzle,overcast clouds,2016-06-25 02:00:00,298
None,278.39,0.0,0.0,62,Haze,overcast clouds,2016-06-25 03:00:00,193
None,261.72,0.0,0.0,7,Fog,sky is clear,2016-06-25 04:00:00,332
None,282.52,0.0,0.0,38,Rain,few clouds,2016-06-25 05:00:00,405
None,292.47,0.0,0.0,8,Clouds,few clouds,2016-06-25 06:00:00,2224
None,250.21,0.0,0.0477,2,Fog,heavy intensity rain,2016-06-25 07:00:00,1040
None,256.26,0.0,0.0,24,Clouds,overcast clouds,2016-06-25 08:00:00,2164
Memorial Day,276.09,0.0,0.0,74,Drizzle,scattered clouds,2016-06-25 09:00:00,1028
None,274.05,0.0,0.0,43,Mist,sky is clear,2016-06-25 10:00:00,2366
None,304.03,0.0,0.0,95,Rain,sky is clear,2016-06-25 11:00:00,3120
None,255.07,0.0,0.0,72,Clouds,few clouds,2016-06-25 12:00:00,4062
None,267.8,0.0,0.0,38,Snow,mist,2016-06-25 13:00:00,3354
None,294.83,0.1544,0.0,88,Clear,few clouds,2016-06-25 14:00:00,4814
None,283.68,0.0,0.0,19,Clouds,light rain,2016-06-25 15:00:00,4767
None,280.89,0.0,0.0,55,Mist,few clouds,2016-06-25 16:00:00,3605
None,290.77,0.7556,0.0,19,Clear,scattered clouds,2016-06-25 17:00:00,1360
None,252.2,0.0,0.0,8,Clouds,heavy intensity rain,2016-06-25 18:00:00,2376
None,302.11,0.0,0.0,3,Clouds,light snow,2016-06-25 19:00:00,1843
None,260.52,0.0,0.0,0,Haze,broken clouds,2016-06-25 20:00:00,2150
None,254.5,0.0,0.0,77,Snow,broken clouds,2016-06-25 21:00:00,1860
None,268.64,0.0,0.0,22,Mist,overcast clouds,2016-06-25 22:00:00,1181
None,288.63,0.0,0.0,81,Rain,light rain,2016-06-25 23:00:00,838
None,262.73,0.0,0.0,91,Clouds,light snow,2016-06-26 00:00:00,158
None,252.74,0.0,0.0,35,Snow,scattered clouds,2016-06-26 01:00:00,478
None,253.16,0.0,0.0,1,Drizzle,mist,2016-06-26 02:00:00,113
None,264.11,0.0,0.0,94,Drizzle,mist,2016-06-26 03:00:00,224
None,257.44,0.0,0.0,39,Clear,broken clouds,2016-06-26 04:00:00,328
None,270.48,0.0,0.0,86,Clouds,sky is clear,2016-06-26 05:00:00,81
None,259.52,0.0,0.0,72,Clouds,heavy intensity rain,2016-06-26 06:00:00,1744
None,268.94,0.0,0.0,88,Clouds,broken clouds,2016-06-26 07:00:00,1330
New Years Day,274.45,0.0,0.0,4,Thunderstorm,overcast clouds,2016-06-26 08:00:00,905
None,290.84,0.0,0.1067,25,Clouds,light rain,2016-06-26 09:00:00,1281
None,262.51,0.0,0.0,47,Rain,broken clouds,2016-06-26 10:00:00,1005
None,276.13,0.0,0.0,51,Rain,sky is clear,2016-06-26 11:00:00,3334
None,294.84,0.0,0.0,14,Mist,light rain,2016-06-26 12:00:00,2588
None,304.25,0.0,0.0,99,Thunderstorm,sky is clear,2016-06-26 13:00:00,3572
None,280.65,0.0,0.0,91,Thunderstorm,heavy intensity rain,2016-06-26 14:00:00,3395
Labor Day,273.78,0.0,0.0,28,Clouds,light rain,2016-06-26 15:00:00,4096
Independence Day,284.73,0.0,0.0712,82,Rain,scattered clouds,2016-06-26 16:00:00,3694
None,276.75,0.0,0.0,14,Clear,scattered clouds,2016-06-26 17:00:00,942
None,259.06,0.0,0.0,28,Drizzle,light snow,2016-06-26 18:00:00,1006
None,275.27,0.0,0.0,63,Clear,sky is clear,2016-06-26 19:00:00,2286
None,303.85,1.971,0.0,59,Clouds,heavy intensity rain,2016-06-26 20:00:00,1308
None,285.22,0.0,0.0,59,Drizzle,overcast clouds,2016-06-26 21:00:00,2024
None,265.59,0.0,0.0,88,Snow,broken clouds,2016-06-26 22:00:00,804
None,302.09,0.0,0.0,53,Drizzle,scattered clouds,2016-06-26 23:00:00,1010
None,271.37,0.0,0.0,22,Clear,heavy intensity rain,2016-06-27 00:00:00,108
None,271.46,0.0,0.0,91,Haze,light rain,2016-06-27 01:00:00,269
None,283.91,0.0,0.0,11,Mist,mist,2016-06-27 02:00:00,267
None,281.29,0.0,0.0,7,Clear,sky is clear,2016-06-27 03:00:00,229
None,265.97,0.0,0.0,81,Clouds,broken clouds,2016-06-27 04:00:00,604
None,275.69,0.0,0.0,72,Clouds,few clouds,2016-06-27 05:00:00,445
None,268.29,0.0,0.0,97,Clouds,heavy intensity rain,2016-06-27 06:00:00,1356
None,290.58,0.0,0.0,6,Clouds,light rain,2016-06-27 07:00:00,6627
Memorial Day,256.74,0.0,0.0,13,Drizzle,heavy intensity rain,2016-06-27 08:00:00,6391
None,291.26,0.0,0.0,50,Thunderstorm,sky is clear,2016-06-27 09:00:00,5796
None,258.86,0.0,0.0,80,Snow,broken clouds,2016-06-27 10:00:00,2659
None,266.83,0.0,0.0,38,Clouds,scattered clouds,2016-06-27 11:00:00,3741
None,268.33,0.0,0.0,19,Rain,light rain,2016-06-27 12:00:00,2625
None,304.47,0.0,0.0,100,Fog,overcast clouds,2016-06-27 13:00:00,3541
None,282.44,0.0,0.0,41,Clouds,broken clouds,2016-06-27 14:00:00,2231
None,292.77,0.0,0.0,95,Rain,light snow,2016-06-27 15:00:00,3672
None,280.55,0.0,0.0,6,Clear,broken clouds,2016-06-27 16:00:00,5159
None,304.07,0.0,0.0,28,Mist,overcast clouds,2016-06-27 17:00:00,5343
None,259.76,0.0,0.0,94,Clouds,sky is clear,2016-06-27 18:00:00,5204
None,283.27,0.0,0.0,85,Clouds,scattered clouds,2016-06-27 19:00:00,2194
None,293.86,0.0,0.0,51,Clear,light snow,2016-06-27 20:00:00,2037
None,284.57,0.0,0.0,2,Clear,scattered clouds,2016-06-27 21:00:00,1504
None,299.33,0.0,0.0,53,Mist,heavy intensity rain,2016-06-27 22:00:00,2583
None,283.04,0.0,0.0,4,Clouds,broken clouds,2016-06-27 23:00:00,1869
None,295.45,0.0,0.0,70,Clouds,overcast clouds,2016-06-28 00:00:00,479
None,259.67,0.0,0.0,70,Clouds,light snow,2016-06-28 01:00:00,528
None,264.41,0.0,0.0,39,Snow,sky is clear,2016-06-28 02:00:00,185
None,274.42,0.0,0.0,45,Clear,few clouds,2016-06-28 03:00:00,161
Martin Luther King Jr Day,296.84,0.0,0.0,28,Clear,few clouds,2016-06-28 04:00:00,421
None,273.46,0.1383,0.0,86,Clouds,light rain,2016-06-28 05:00:00,500
None,284.51,0.0,0.0,57,Thunderstorm,broken clouds,2016-06-28 06:00:00,1248
None,271.77,0.0,0.0,0,Clouds,sky is clear,2016-06-28 07:00:00,4705
None,294.31,0.0,0.0,58,Clouds,broken clouds,2016-06-28 08:00:00,5741
None,261.02,0.2237,0.0,9,Clear,heavy intensity rain,2016-06-28 09:00:00,6341
None,282.66,0.0,0.0,32,Thunderstorm,light rain,2016-06-28 10:00:00,3699
None,281.78,0.0,0.0,61,Fog,sky is clear,2016-06-28 11:00:00,3459
None,272.18,0.0,0.0,88,Mist,light snow,2016-06-28 12:00:00,2790
None,288.78,0.5453,0.0,39,Clear,broken clouds,2016-06-28 13:00:00,3345
None,251.57,0.0,0.0,96,Mist,few clouds,2016-06-28 14:00:00,2230
None,296.28,0.0,0.0,56,Clouds,broken clouds,2016-06-28 15:00:00,3734
None,269.14,0.1665,0.0,73,Drizzle,mist,2016-06-28 16:00:00,6510
None,293.62,0.0,0.0,53,Clouds,sky is clear,2016-06-28 17:00:00,5882
None,266.78,0.0,0.0,33,Clouds,mist,2016-06-28 18:00:00,7331
Thanksgiving Day,260.33,0.0,0.0,69,Clouds,heavy intensity rain,2016-06-28 19:00:00,2709
None,271.42,0.0,0.0,39,Snow,overcast clouds,2016-06-28 20:00:00,1475
None,293.86,0.0,0.0,75,Clouds,light snow,2016-06-28 21:00:00,1632
None,288.69,0.0,0.0,76,Clear,few clouds,2016-06-28 22:00:00,2408
None,272.06,0.0,0.0,2,Rain,light snow,2016-06-28 23:00:00,1832
None,301.58,0.0,0.0,69,Clouds,few clouds,2016-06-29 00:00:00,295
None,272.48,0.0,0.0,69,Clear,light rain,2016-06-29 01:00:00,176
None,269.29,0.0,0.0,65,Rain,heavy intensity rain,2016-06-29 02:00:00,198
None,257.96,0.0,0.0,15,Mist,sky is clear,2016-06-29 03:00:00,444
None,253.87,0.0,0.0,12,Mist,few clouds,2016-06-29 04:00:00,482
None,269.24,0.0,0.0,86,Clear,sky is clear,2016-06-29 05:00:00,697
None,255.06,0.0,0.0,8,Mist,overcast clouds,2016-06-29 06:00:00,1596
None,275.44,0.0,0.0,28,Clear,light snow,2016-06-29 07:00:00,7005
None,297.3,0.0,0.0,83,Clear,scattered clouds,2016-06-29 08:00:00,4817
None,276.19,0.0,0.0,2,Clouds,broken clouds,2016-06-29 09:00:00,6929
None,276.43,0.0,0.0,54,Clear,mist,2016-06-29 10:00:00,2141
None,263.94,0.0,0.2192,78,Mist,heavy intensity rain,2016-06-29 11:00:00,2456
None,259.15,0.0,0.0,36,Clouds,scattered clouds,2016-06-29 12:00:00,2500
None,262.23,0.0,0.0,17,Haze,sky is clear,2016-06-29 13:00:00,2322
None,281.24,0.0,0.0334,100,Mist,sky is clear,2016-06-29 14:00:00,2999
None,282.55,0.0861,0.0,50,Clear,overcast clouds,2016-06-29 15:00:00,2267
None,262.11,0.0,0.0,96,Rain,mist,2016-06-29 16:00:00,5877
None,271.94,0.0,0.0,61,Clouds,broken clouds,2016-06-29 17:00:00,5678
None,281.28,0.0,0.0,18,Clouds,sky is clear,2016-06-29 18:00:00,7061
None,291.83,0.0,0.0,70,Fog,mist,2016-06-29 19:00:00,2203
None,267.59,0.0,0.0,73,Clouds,few clouds,2016-06-29 20:00:00,1904
None,264.92,0.0,0.0,19,Clear,sky is clear,2016-06-29 21:00:00,1354
None,290.18,0.1583,0.0,61,Clear,light rain,2016-06-29 22:00:00,1300
None,278.26,0.0,0.0,40,Thunderstorm,overcast clouds,2016-06-29 23:00:00,1771
Martin Luther King Jr Day,297.12,0.0,0.0,66,Snow,overcast clouds,2016-06-30 00:00:00,122
None,261.61,0.0,0.0,21,Clouds,overcast clouds,2016-06-30 01:00:00,272
None,292.4,0.0,0.0,44,Clouds,overcast clouds,2016-06-30 02:00:00,390
New Years Day,258.91,0.0,0.0,53,Snow,few clouds,2016-06-30 03:00:00,700
None,282.16,0.0,0.0,41,Fog,overcast clouds,2016-06-30 04:00:00,684
None,265.6,0.0,0.0,84,Snow,few clouds,2016-06-30 05:00:00,544
None,255.56,0.0,0.0,39,Drizzle,sky is clear,2016-06-30 06:00:00,2386
None,283.92,0.0,0.0,82,Thunderstorm,heavy intensity rain,2016-06-30 07:00:00,6898
None,277.87,0.0,0.0,89,Snow,scattered clouds,2016-06-30 08:00:00,6781
None,276.73,0.0,0.0,86,Drizzle,light snow,2016-06-30 09:00:00,6451
None,282.59,0.0,0.0,4,Clouds,heavy intensity rain,2016-06-30 10:00:00,2402
None,270.48,0.0,0.0,79,Drizzle,light rain,2016-06-30 11:00:00,2350
None,286.86,0.0,0.0,27,Snow,few clouds,2016-06-30 12:00:00,3190
None,257.2,0.0,0.0,93,Snow,scattered clouds,2016-06-30 13:00:00,3171
None,289.32,0.0,0.0,61,Rain,few clouds,2016-06-30 14:00:00,2027
None,281.89,0.0,0.0,38,Clear,few clouds,2016-06-30 15:00:00,2258
None,276.76,0.0,0.0,75,Clear,few clouds,2016-06-30 16:00:00,5619
None,257.02,0.0,0.0,69,Rain,overcast clouds,2016-06-30 17:00:00,6465
None,265.3,0.0,0.0,61,Clear,broken clouds,2016-06-30 18:00:00,6973
None,266.24,0.5475,0.0,74,Clear,light rain,2016-06-30 19:00:00,2075
None,262.86,0.0,0.0,79,Clear,overcast clouds,2016-06-30 20:00:00,2750
None,302.48,0.0,0.0,87,Mist,mist,2016-06-30 21:00:00,2434
None,300.36,0.0,0.0,60,Fog,scattered clouds,2016-06-30 22:00:00,1742
None,280.04,0.0,0.0,61,Snow,few clouds,2016-06-30 23:00:00,2668
None,261.31,0.0,0.0,26,Rain,light snow,2016-07-01 00:00:00,532
None,300.11,0.0,0.0,81,Rain,scattered clouds,2016-07-01 01:00:00,776
None,291.22,0.0,0.0,86,Clear,heavy intensity rain,2016-07-01 02:00:00,483
None,252.13,0.0,0.0,99,Clouds,scattered clouds,2016-07-01 03:00:00,145
None,276.99,0.0,0.0,22,Clear,heavy intensity rain,2016-07-01 04:00:00,484
None,283.27,0.0,0.0,7,Rain,sky is clear,2016-07-01 05:00:00,654
None,253.66,0.0,0.0,26,Drizzle,overcast clouds,2016-07-01 06:00:00,2658
None,252.74,0.0,0.0,6,Clouds,few clouds,2016-07-01 07:00:00,5999
None,275.49,0.0,0.0,85,Rain,sky is clear,2016-07-01 08:00:00,5991
None,250.11,0.0,0.0,79,Clouds,mist,2016-07-01 09:00:00,6970
None,252.58,0.5844,0.0,62,Clouds,mist,2016-07-01 10:00:00,3379
None,259.08,0.0,0.0,89,Clear,mist,2016-07-01 11:00:00,3162
None,300.05,0.0,0.0,59,Rain,heavy intensity rain,2016-07-01 12:00:00,3654
None,292.15,0.0935,0.0,65,Clouds,heavy intensity rain,2016-07-01 13:00:00,3592
None,274.77,0.0,0.0,37,Mist,few clouds,2016-07-01 14:00:00,3154
None,276.36,0.0,0.0,35,Thunderstorm,light rain,2016-07-01 15:00:00,2548
None,287.73,0.0,0.0,53,Clear,mist,2016-07-01 16:00:00,5110
None,276.09,0.0,0.0,36,Rain,overcast clouds,2016-07-01 17:00:00,7200
None,253.52,0.0,0.0,99,Rain,light snow,2016-07-01 18:00:00,5681
None,290.63,0.0,0.0,41,Clear,light rain,2016-07-01 19:00:00,1968
None,253.18,0.0,0.0,52,Haze,sky is clear,2016-07-01 20:00:00,1478
None,276.74,0.0,0.0,85,Clouds,overcast clouds,2016-07-01 21:00:00,1562
None,297.39,0.0,0.0,60,Clear,light rain,2016-07-01 22:00:00,2631
None,256.46,0.0,0.0,55,Fog,heavy intensity rain,2016-07-01 23:00:00,2398
None,288.86,0.0,0.0,14,Drizzle,overcast clouds,2016-07-02 00:00:00,138
None,252.55,0.0,0.0807,60,Clouds,overcast clouds,2016-07-02 01:00:00,184
None,304.62,0.0,0.0,69,Snow,broken clouds,2016-07-02 02:00:00,343
Martin Luther King Jr Day,287.51,0.0,0.0,39,Mist,light rain,2016-07-02 03:00:00,352
None,303.29,0.0,0.0,40,Clear,heavy intensity rain,2016-07-02 04:00:00,408
None,286.75,0.0,0.0,66,Clear,overcast clouds,2016-07-02 05:00:00,468
None,263.33,0.0,0.0,22,Mist,scattered clouds,2016-07-02 06:00:00,2029
None,300.95,0.0,0.0,97,Rain,scattered clouds,2016-07-02 07:00:00,2141
None,284.47,0.2369,0.0,20,Drizzle,mist,2016-07-02 08:00:00,872
None,281.68,0.0,0.0,59,Clouds,mist,2016-07-02 09:00:00,1058
None,273.6,0.0,0.0,24,Clear,few clouds,2016-07-02 10:00:00,2181
None,265.65,0.0,0.0,86,Clear,light rain,2016-07-02 11:00:00,3671
None,279.15,0.0,0.0,56,Mist,mist,2016-07-02 12:00:00,3748
None,270.13,0.0,0.0,50,Clear,sky is clear,2016-07-02 13:00:00,3628
None,296.97,0.0,0.0,87,Clear,heavy intensity rain,2016-07-02 14:00:00,4903
None,251.58,0.0,0.0126,53,Clouds,light rain,2016-07-02 15:00:00,4061
None,279.16,0.0,0.0,24,Rain,overcast clouds,2016-07-02 16:00:00,3784
None,296.01,0.0,0.0,68,Clouds,few clouds,2016-07-02 17:00:00,1370
None,251.52,0.0,0.0,92,Drizzle,sky is clear,2016-07-02 18:00:00,1372
None,265.53,0.0,0.0,23,Mist,heavy intensity rain,2016-07-02 19:00:00,1616
None,252.83,0.0,0.0,14,Snow,heavy intensity rain,2016-07-02 20:00:00,1893
None,282.73,0.0,0.0,76,Rain,scattered clouds,2016-07-02 21:00:00,2270
None,267.42,0.0,0.0,10,Thunderstorm,heavy intensity rain,2016-07-02 22:00:00,1246
None,302.79,0.0,0.0,98,Snow,light snow,2016-07-02 23:00:00,1582
None,283.9,0.0,0.0,21,Fog,mist,2016-07-03 00:00:00,306
None,280.9,0.0,0.0,41,Drizzle,overcast clouds,2016-07-03 01:00:00,446
None,300.45,0.0,0.0095,15,Fog,scattered clouds,2016-07-03 02:00:00,481
Veterans Day,262.3,0.5572,0.0,54,Clouds,broken clouds,2016-07-03 03:00:00,433
None,280.92,0.0,0.0,55,Snow,light rain,2016-07-03 04:00:00,467
None,279.85,0.0,0.0,46,Clear,heavy intensity rain,2016-07-03 05:00:00,174
None,254.52,0.0,0.0,91,Clouds,heavy intensity rain,2016-07-03 06:00:00,1725
None,301.26,0.0,0.0,95,Clear,scattered clouds,2016-07-03 07:00:00,1330
None,288.51,0.0,0.0,1,Clear,scattered clouds,2016-07-03 08:00:00,918
None,298.85,0.0,0.0,31,Clear,heavy intensity rain,2016-07-03 09:00:00,865
None,304.04,0.0,0.0,20,Rain,sky is clear,2016-07-03 10:00:00,1044
None,276.38,0.0,0.0,7,Haze,few clouds,2016-07-03 11:00:00,4604
None,294.2,0.0,0.0,38,Rain,heavy intensity rain,2016-07-03 12:00:00,3567
None,281.77,0.0,0.0,82,Clouds,mist,2016-07-03 13:00:00,4413
None,303.74,0.0,0.0,46,Clouds,overcast clouds,2016-07-03 14:00:00,2923
None,263.6,0.1996,0.0,39,Rain,sky is clear,2016-07-03 15:00:00,2894
None,250.76,0.0,0.0,26,Clear,overcast clouds,2016-07-03 16:00:00,4997
None,260.23,0.0,0.0,63,Clouds,light snow,2016-07-03 17:00:00,2080
None,257.04,0.0,0.0,73,Rain,mist,2016-07-03 18:00:00,1753
None,274.03,0.0,0.0,25,Clear,light rain,2016-07-03 19:00:00,2184
None,254.26,0.0,0.0,90,Rain,light snow,2016-07-03 20:00:00,1562
None,262.11,0.0,0.0,61,Clouds,sky is clear,2016-07-03 21:00:00,2429
None,255.29,0.0,0.0,79,Clouds,heavy intensity rain,2016-07-03 22:00:00,2203
None,276.77,0.0,0.0,76,Rain,heavy intensity rain,2016-07-03 23:00:00,1242
None,264.67,0.0,0.0,6,Rain,overcast clouds,2016-07-04 00:00:00,613
None,275.91,0.0,0.0,94,Clear,overcast clouds,2016-07-04 01:00:00,553
Christmas Day,254.89,0.0,0.0,43,Thunderstorm,light rain,2016-07-04 02:00:00,236
None,278.43,0.0,0.0,23,Rain,mist,2016-07-04 03:00:00,168
Independence Day,257.15,0.0,0.0,30,Clear,sky is clear,2016-07-04 04:00:00,281
None,255.46,0.0,0.0,13,Haze,mist,2016-07-04 05:00:00,541
None,267.05,0.0,0.0,15,Haze,light rain,2016-07-04 06:00:00,2704
None,298.09,0.0,0.0,66,Mist,overcast clouds,2016-07-04 07:00:00,7001
None,293.37,0.0878,0.0,45,Clouds,overcast clouds,2016-07-04 08:00:00,4879
Columbus Day,302.75,0.0,0.0,52,Clouds,light snow,2016-07-04 09:00:00,4900
None,275.31,0.0,0.0,0,Thunderstorm,heavy intensity rain,2016-07-04 10:00:00,3102
None,267.18,0.0,0.1722,30,Fog,mist,2016-07-04 11:00:00,2550
Christmas Day,303.4,0.0,0.0,87,Rain,broken clouds,2016-07-04 12:00:00,2935
None,271.0,0.0,0.0,34,Clear,sky is clear,2016-07-04 13:00:00,3012
None,250.5,0.0,0.0,86,Mist,few clouds,2016-07-04 14:00:00,3409
None,295.11,0.0,0.0,63,Clouds,light snow,2016-07-04 15:00:00,2977
None,259.31,0.0,0.0,68,Snow,light snow,2016-07-04 16:00:00,5444
None,289.49,0.0,0.0,54,Thunderstorm,light snow,2016-07-04 17:00:00,7099
None,250.83,0.0,0.0,89,Clear,broken clouds,2016-07-04 18:00:00,6967
None,256.1,0.0,0.0,95,Mist,few clouds,2016-07-04 19:00:00,1528
None,276.6,0.0,0.0,33,Clouds,scattered clouds,2016-07-04 20:00:00,2717
None,253.73,0.0,0.1174,13,Clouds,few clouds,2016-07-04 21:00:00,2573
None,298.87,0.0,0.0,8,Clear,few clouds,2016-07-04 22:00:00,1969
None,291.24,0.0,0.0,28,Clear,light snow,2016-07-04 23:00:00,2682
None,268.05,0.6463,0.0,40,Mist,heavy intensity rain,2016-07-05 00:00:00,577
None,282.86,0.0,0.0,95,Rain,mist,2016-07-05 01:00:00,204
None,289.35,0.0,0.0,27,Mist,scattered clouds,2016-07-05 02:00:00,283
None,291.55,0.0,0.0,27,Clouds,heavy intensity rain,2016-07-05 03:00:00,722
None,271.76,0.0,0.0,48,Clouds,overcast clouds,2016-07-05 04:00:00,100
None,299.43,0.0,0.0,58,Fog,overcast clouds,2016-07-05 05:00:00,669
None,301.8,0.0,0.0,6,Fog,light rain,2016-07-05 06:00:00,2786
None,260.76,0.0,0.0,58,Haze,heavy intensity rain,2016-07-05 07:00:00,6909
None,300.12,0.0,0.0,62,Fog,heavy intensity rain,2016-07-05 08:00:00,6908
None,289.2,0.0239,0.0,64,Rain,light rain,2016-07-05 09:00:00,5639
None,298.85,0.0,0.0,24,Clear,broken clouds,2016-07-05 10:00:00,2054
None,273.36,0.0,0.0,78,Clouds,scattered clouds,2016-07-05 11:00:00,2291
None,286.37,0.0,0.0,45,Clouds,mist,2016-07-05 12:00:00,3074
None,262.95,0.0,0.0,95,Clouds,mist,2016-07-05 13:00:00,2841
None,291.31,0.0,0.0,1,Clouds,light rain,2016-07-05 14:00:00,2784
